Product_id,Selling_Price
BRAE9TBZWWACJHJ8,2852.833046
SHIE9FMP3RBSYMEV,6549.974522
DREE4DF4DQYMGDJV,5171.692029
NKCECZKQGZXVZ2RY,10193.19861
DRPEHYHKYSXETBBJ,3809.532263
LJGE9UG8WCYXPCHA,4549.451385
GLSEHFUGQRHPBV8D,774.8966651
TOPE954FERN5VZYH,4919.062585
TOPE7JZU5WZZVYDT,8440.822534
JWSECGFU8YKHTSMU,3804.517186
RTREF3PRF3M9FMEF,3614.971388
PTPEAT32HSGZFHVY,3269.181703
TSHEHU5RQSZZHSKF,6013.940559
NKCE2RPCN6RCTGDG,6304.759087
ACCE45UGGC7GVAVG,6460.012466
WATEBFPXFYMWJGJZ,8663.167099
DRPEFZDBMRGECGZG,5259.814675
TOPE2HZRFKVVTCKU,4345.784242
CRTECN2QYKFNFXCZ,2014.449015
PCSEC86VEVSKD5ZY,1831.687433
SGLE8YSWHJAGP3WJ,9649.616286
RNGE88Q9HE9RQYEM,9517.667373
CRTEA7HAFUMPQNHJ,4632.185545
TUNEB42QBZHYP57B,2410.451749
MTYEGUA2VUJ9UDGX,10634.9875
PAEE8NDKHJ7ERAPT,7092.781535
SCFEHDJKTM826ZRA,4424.691519
RTRDFFYGKJAXPUUG,590.8103288
BRAEDQDFGYCZUFEJ,1586.756387
WATDK2G2WM5XHF9S,6264.725379
BRAE3P8YWVZGNYZH,5459.706065
BRAEBKJSNVGDG4DP,2875.436173
MUGE7DUFGUZDQMTQ,1990.176889
BRAE7Y46JXZJHN47,6735.720111
CRTECN2QVB7UDF2P,2606.869926
CAGE76FNT9D99PZK,2845.776039
MUGEAGGKHFAM4YZG,423.1794054
DREECRS4EHXNA9UH,4091.169266
NKCDU4RZC2AFABJV,3089.704079
SNDECYHFHV7XHZNN,8006.310051
DRPEHYHGSSEPB6HW,4816.966787
MUGEGZUHVZ4Y85DV,3709.636309
BRAEBBMQYHRSZ5JC,2520.124965
NKCEAPCXCP8GZG5Y,2476.781773
RNGDWKZN9DSHFHYY,3474.313805
PACEB7GGJXVVDZFZ,1920.218258
BRAEDQDFSDVTSSWK,2286.549595
NKCDWBPZAJH88YAZ,3220.496956
NKCEB774SNZGVYW3,608.6572038
RNGE88FRA9DMA4UZ,3915.42615
BDSEJJ6USEQZS3QA,1282.226403
MUGE9HRRKMGKHMRT,790.4872621
NKCEAX7HH7BFTFHF,3956.81246
NKCDUYA5PQWDKMBZ,2526.566164
WATEFWP4V5ZEHZZY,3350.896787
BRAE8QNFXPTNHXKB,6866.800572
NKCDWBPZGZJNYCCS,3660.201404
BRAEDZ7TZNFQTXZA,1998.248911
CSPEGNS9GZVAGRY7,4881.37467
NKCE6XU6DA4HYYGN,3678.520028
CRTECN2QYMHJKQ3G,27.13328626
LJGEATZSESZPRQX3,3365.325225
CAGEBTGHSVHHWPG6,8108.969136
SOCEJZT8FMXJ8VHZ,5055.914623
FLUEGKG2K93HY9TC,3880.246183
SUDEHYGVDNRHYPTW,5626.649113
NKCECZKQCFGWJ36A,2379.415614
TOPEHZNQGZJYYJHE,1133.047991
NKCECGVBWQWGZUVG,1740.881701
BRAEDUXKVAPEV9G6,7338.913488
RTRDYYTZSUUNFFUT,561.8939074
BRAE3WVQZZUJA4JW,5402.296825
PELEGHQP8GMXYF6V,3310.446934
NKCE9YFCEG5FXMAH,3776.928078
TOPDZGV8GUEXZNUT,4973.791345
WATDZ5HGRGZG4AFT,9368.929701
MUGEACY8DDWFGRUA,2168.556167
RTRE7FT9VKRGNTRR,8473.534059
RNGE7M9279JQH6M2,6565.333387
RNGE86J7VJNYBSHZ,3455.964126
TOPEHZSMJYWRYH8F,573.1463023
BLAEE3YX3WETHSZD,6322.526814
ACCEAZCVEKWMNSEY,1445.11331
SHIEB7A6NCNJNZJD,4003.225112
WATE2FAHHP3FEYG6,9396.181146
TOPE9PSGHRKUCXKM,6044.330535
MUGEAGGKKDAXEA36,3678.996701
TOPDX9TF4PYJMX7B,3174.294251
SHIE9J6PVG9ZE9M5,3875.658996
TOPDZFGCFH8AMJ4B,4791.70436
RNGEA9ZXDDFHAVMZ,745.1243402
PLLEHQV78ZFHTE7X,2851.489807
BRAEDTGQMXYVF7NB,1071.208386
CRTECN2QVSZP8JDW,498.1596225
KRTE5PEEG7YAGENZ,11280.89376
NKCECGVBKYNJGZZQ,4036.738965
RNGEDAK2KK6VXQQ5,7275.930744
RTREF3PGZGTGBHT7,6186.537738
MUGEYYXFNGQ6A3FP,3818.399532
SLOEBHYNHETSRBXN,5966.996838
ARPEGDHSXZJSHGSN,3318.687258
NKCECPHGBUZPN2KU,5764.227421
VSBEGBH9QBHT2MQF,1057.101225
BRAEB2ZTXQQTYTEP,2110.036146
PANEENEMG9NPM2QQ,772.3960335
SNDEHZQ7MMN272VX,3895.515288
NKCED2ZGYAP3UKJY,6258.003587
PCSEC86VKYNCPSDK,1974.956994
PBXEBYHYS3UXVBE5,4601.181732
NKCE8ZJ2PXWJQZZX,2949.328073
AIREGHYGSZKZYZBB,4187.380208
HMBEE965MNXMUSFY,6695.399509
HAREGG26JVZYCC8B,1960.779316
JEAE2KFRBNFZFWE6,3267.151086
DIAEJUCFFWRXYACA,5364.349577
PCSE76X4U7MFDPUZ,10949.82445
MUGEGZUHAVWFHSER,5042.453925
TCVEHSMFHCPGH9QJ,747.9235268
NKCEFNPJ5M9JZJR7,2305.858628
PTGEGUP5KM48MRRW,575.0245056
KRTECAVZHVTGR2YV,6951.901818
JWSE9KZTWGWKVYYH,6487.300531
PCSE95HXQE744G8Z,5346.5985
DREEGZ4CUZH5CATV,4324.313278
BRAEDQF7KGNJ2EEW,8929.223112
PTPE4P39G9SVGHRZ,527.3758877
NKCE4PZ6HYWFZUAN,416.3533096
SNDEDFYPJFHXG98W,2809.448469
TSHEHU5RWCQXRWF9,4697.664872
CRTECN2QYVBX5Y4W,1007.753555
NKCE8HVPEPWAU2HF,2819.728281
PTGEGUZVM4X9XZWG,9881.891302
BRAEDH76Q44DNY23,8444.356095
INKEF7WMPUEH9G4V,3772.552239
CRTECN2QS5JJAFVP,5599.44791
SHOE2FQCE3QFC8ZM,3776.591866
TOPEEEPV4GFFSHJG,6118.18071
PACE43HF8JWNA2GY,3315.098348
PBXEAHTCHTG62WSA,3219.318614
PADEHZFJGQNSEVKC,4086.781425
BRAEDQFRZAAEWCDT,2914.364852
BRAEDSKCJJUEVC6B,1705.794635
WATE8PBFZKV5BYDZ,11733.40758
SNDEHYMXZTFRYZQV,6336.9588
NKCDXYFHPJ4UNFPU,3920.274167
RTRECTV9PSVC8Z9Y,1660.932417
BRAEDXPFA43N8HW9,7131.589866
PCSE4C9YYYYXGNFH,8130.558227
MUGEACY82SGHCHYY,5111.536514
CAGE7UCEDBWHWF48,3138.566169
ACCEDTNRADHZ35UD,1028.681797
SHOECKEYFVTA6E8S,6540.699568
CRTECN2QTK6FRYHR,2901.114826
NKCE7MMG7YSJCBZG,441.0177196
PTPEDDXTMZKMNXHX,4246.256837
ANKEGPVMFV9BJBJM,6048.728259
BRAE8WPSGGK9DQHX,4058.658366
KHREH26Z6GEDTYYH,1115.020205
NKCE9YX4TREBP4UZ,531.1964007
SHIEHYHMWMYPDFSU,4353.343255
BRAE7KQVYF75XZRE,5394.173311
TSHEHU5RHTSZSCAY,6436.009456
PAEE8EZHZFKKYMVK,6111.263599
NKCE7PZPCSNSCHWT,4058.700062
CAGEBFPEVT4JFGPC,3144.997346
NKCEBBYSAMV3GRMV,3073.562767
PAEEAMGFHMZW72XN,5887.523885
DRPEHYHNCZXNYFZH,1622.102277
NKCEFAG9U4ZHRHKU,3779.624591
BRAE5F3KGW3JVKJH,1705.069956
JWSEBUKYNF45Q8DG,4922.835738
BBAEGJFRDFNK9FCH,5836.091277
SHIEBY82HGZCTH5D,3760.638641
JUMEHUFGYXJYP29C,9587.045818
MUGEAGGKY7DVDTYA,3865.663494
SHOEBGHJZB2UKFC4,4094.705848
CRTECN2QYUDAZJ8T,2613.058414
WATDEWZ9UMDYPWYC,2170.491499
TROEGZ8QS74W4XR8,10853.62331
BRAEGJFX4ZCMZHH6,1207.724383
NKCECJPCUYJZZQTR,470.3510296
BLAEE6KTUAEBTDKS,9139.72227
MUGEACY8TXGZFHKY,445.0953357
BRAE8EHTNDJHDDAD,1647.481103
NKCEBFWTTMZH9MAR,5211.305035
FSEEHXHFG6KCYVVU,6964.389356
WATE3YHHFFCUGZFB,4183.06663
BRAEAM6PF9YRAWWQ,7176.57725
DTHEHTAZPGKDZXWH,4173.010332
BRAE7V2UXPZMDHQ7,7288.99156
CNBEJ9EDXWN8HQUU,4223.981216
TOPECYENWHHDGFCH,3765.515608
BOLEHUEBRTVCGWMK,3765.511386
TOPE8H5DGZH8GTDC,8094.909475
PAEE8G6NHEZMBWGH,7992.080355
LJGEG57E8US6WQWE,3010.040112
NKCEAVVRVBGADAHE,8744.593722
SHIEFZ2GJGAHATFG,2280.334609
NKCDZJB8WUWBH49M,3869.290808
HAREG4928QYXAP3E,7462.422231
PBXEBQGM4J4AWAWF,5481.077375
JGTECTXNVGH5GYM5,5199.942133
SHIECPXYNJ8UHGFN,7173.712817
NKCDWBPZ42YGY39Q,853.6208962
WATD9H76N5WQYVGJ,9029.25592
ACCEBWRHKPQCGJNF,4614.143954
NKCEB2S9MFVUCSQU,2178.193471
CRTECN2QVHHZ5THC,3470.894682
NKCDUEHCBEY7YZV8,1737.51089
SHOED5DCYU8HWRDH,3120.100394
ACCDQDYBKTC6G9GH,8734.166569
WATECVGYJXPGREKD,594.9837642
NKCE7TZG9AG6F3YB,4264.150182
PBXED6C4RKBW8SRE,478.313694
CRTECN2QXHMJ87BG,2452.345304
SNDEGFJHB7XH9YPW,738.4041833
NKCEAVZ3ECSBFANG,4222.04463
BRAEB9ZNSUGGSFQV,4661.247177
WATE9CFHPAEU3G4B,5096.233618
NKCDYQ3RWGURBTAV,927.8024244
BRAECRHEHYDVDRTG,2280.362766
NKCED8HZ3VQRHGGF,476.5689752
BKPEGUJHQSJUZBVF,467.9656466
BRAECHF3WZHZBQX2,2219.947202
BRAECQGS8RZDBQXM,1912.346453
BRAEDNX2TYZYQQZ2,3812.851696
NKCEDAN8ZMVMTDMB,5347.29501
TUNEBE8ADAYHZ4PG,8446.913098
BRAEDN37XKYGFKGR,8106.50275
CRTECN2QYUBADBHF,3721.70807
SGLEGBV6USTHRNDH,4029.241404
NKCEAPCWZTGKKMGW,3207.367037
NKCDSRPAFNQEXDZG,770.4106375
ACCEGNVADAYPFTER,4067.572562
SHOECP78YDYPYPSE,3638.176585
NKCECKHZPB2JMPGF,11535.66424
CAGE79CEHJZX52XS,3281.199582
SHOEH4FSHEDEMVTM,3448.758089
NKCE5UY9JMZP9NGF,6446.315418
RNGEDAKAZXTGZNAM,5776.76223
BRAE5PKZBZGYZEMH,7823.004937
WATD9H76GH2CHZ48,1704.471776
ELWEG4DCHBUNHUAD,5750.624411
BRAEBBMQJ9ARUWCH,1764.104066
MUGEACY8FADKRHPW,1854.601629
SHIE53GCQDQEK7SF,6037.872842
TKPEG2Z2CWU9AHXG,664.710994
TOPEGGA6H622PCDF,2128.210821
RNGEFP2XDHURBWYP,1076.386937
WATE5HFYAAFVDZMJ,8368.203549
HLUEJQ3TART8YBKJ,10064.24191
BDDEH93ZEEZY7CHM,814.6827586
SHOECXPMAQXZ3QPH,3929.71186
BRAE8X2ZZMYUZGGU,1591.952706
CRTECN2RCWZTMS2F,2574.917862
PHFEGJGHPSYKMHES,2023.47487
NKCEDHHPRYYZURBG,7399.972601
DSEEHETVWRX9FZDT,873.9991813
TOPE7H6NJKNYWBGN,2723.796844
BRAEAM5DR9NS5XPE,4083.000437
BBOEGP4HM4C5WXVC,1291.014088
TOPE7ZHZJY9AJM7H,6449.593522
BRFEHWGA3B6YEWNG,2358.215291
MUGEAGGKRHSXEGCV,3640.543644
NKCE6TNZZKEGKPGA,4214.787437
ACCEGH6RPWY9DHAB,6030.944602
SHIEBJH8XQ2TEASA,1988.725677
GLSEHFJZGQDR9Y6Q,5794.972312
ACCDQDYBDNZRPMSW,1187.765155
CRTECN2QVH5KUGW4,3892.056904
CRTEB774JMYWBRMV,4306.156008
BRAEAW9HUAWTZGSH,3614.269897
BRAEGJFXJGTRFEYE,1295.661488
SHIECRX5GAVFAKJ7,2849.183407
PCSEC86VU9PMZYMP,8314.756828
WATE8C5ZUTSGNEMF,3105.805864
NKCE2W3WYQZ7TCRA,711.9530015
BRAE7DRSNFESBUYT,5527.507891
PBXEBSMZKB3GTTS8,8143.702785
CAGE9ABAYFMUUH45,365.6526742
DREE8MF7NWZUYSBV,9551.380911
BRAE3WVQHJWKQZHZ,1890.913543
SHTEB5MNYHJJQGBJ,3882.259981
PAEE7A8QGN6WSYAG,12269.72806
MUGEACY8QAHZFFXV,2180.636464
AVCEJCHZ2GVMBVP2,736.2434561
CAGEBTGG3AZRBFHE,2839.646665
TSHEGGCKYG5GGGMU,3282.074169
MUGEAGGKKZBHTBHW,2997.499971
PBXE7NYSPF4FKVY6,3266.654618
ARPEEMCAMGADRCGQ,4153.307533
ACCEF3Z2XMEEJVWE,7527.00086
SHOEFMRZZAXFQW4F,5469.119675
TWTEHH2B5EZ4PK6U,5148.712222
WATDXFGTMYAAZYW8,3344.291325
SHIE9J6PPZ44RZDK,4626.415044
NKCED6EXHFFHUFEW,12768.98494
PBXE78PHEKYZRPSC,10023.42661
CAYEJFYZ6B73NUMH,285.7649576
BRAE8RSAHXUVA9FQ,1704.046109
NKCE9W4ZNQGHCENM,1063.742147
SHTEDWHGGHUZZTMZ,1063.674187
NKCE7ZPRDS6PZTAA,2309.686606
SWTEDVZZ92PX48ZY,5110.901534
PCSEC86VZVTTBKJE,8121.462134
TKPDS6ZEWH4KF3SJ,7454.733339
NKCE2B57DXAZBYER,2395.828048
MUGE6A5HP6TG9YCQ,2186.858304
BRAEB2S8SVFDT9HA,3296.909123
FABE88MH9NNKPM4H,3542.993464
WBTDMEZTUWBPD5DM,4159.262636
VANE8KP4GWZPNKQZ,5616.868221
PCSE9R7E3AFG7F9H,1274.752611
ACCE8XZMBCKRGRVS,1627.046359
BAAEGHPNYQ5JMZNZ,7786.228815
NKCEASCZT3V6YGJV,2757.567716
TOPEYJZ7PUP4YRP3,2869.208139
PCSE4VAVUPCMZZ7A,4195.11372
BRAE5F3KHHPXDMUR,2720.453449
CRTEJU6FJTEHSVTR,5188.11381
PTPDVPFYEKTVFEZ8,2772.733757
JEAEHYZRRZDZZNWT,5787.804437
JWSDYFUFNYBSDY6B,907.5183978
CCVEFX3XNKFEF843,7472.149531
PACE66XREPHDU3NH,4456.370738
SUDEGGB3E5K4UNYW,681.0483348
NKCEB3ZCW2HXUSFX,1595.279885
PCSEBFEH9XA3B2DF,3109.914122
BRAEBCY3JXSJFNZH,2253.09724
CLTEHE9GGXJKCWCV,4916.952009
CAGE5QJG2PSHZA28,332.4713022
BRAEFR6JZXBQ9NJK,8047.656178
BRAEBCY3V4ZR8UUU,6375.991277
DREE3KKW8HYZJHZY,3722.43786
FABE92NVVHWSKHAX,4464.015564
CBKEJ3AZYYJTEHK6,5517.271059
SHIEA6YUZCDGZUCG,3842.388562
SHIE9J6PYBXBYHRZ,2231.052358
FABEADKA9VBM9DTM,4426.489693
BRAEB2S8TG98KYGJ,10100.01835
CRTECN2QX4FC2UAC,2685.161457
NKCEAQPGSPXZDCSA,5667.327671
NKCE5TFVHZDZTAYH,3313.976808
BRAECCDUHY5DYWFW,2716.002986
NKCEFFFP9THXHT7P,2104.634457
DREEAVB2QKSZN4HH,3958.225966
SNDEGSZD4WHWUEPU,7059.975198
NKCEA5FHH53NDT9H,4280.263856
NKCDU4RZYTKBTQPC,2973.317073
MUGEBFGFT2CSSGVM,1282.446066
PCSE2ZFDQHP9ENMD,8283.891124
SHOE3TZMQHKWG7TT,5057.44643
SOCEGHFY7ZZ9G48G,3937.757434
SHOEJUQGNBAHYR3E,6711.931158
PCSDY5AFFHEADFCS,7669.403761
BRAEGJFXJR4GPU2C,1044.729932
NKCE5UZHWVVB7FCU,3457.394899
BRAEBBYRHPZNNP6Z,1188.327586
PCSE98DZU6XXGY3C,6643.517503
NKCE4PZ6UJQG9QQE,1440.199205
PASEA46QFBTUGATC,1949.675661
CRTECN2QZAQWXEKU,3362.634236
CRTECN2QUHEXQ5BG,4888.388659
CAGE9ENYESDHRAZG,5085.627233
SLIEHUFGN6EAJZZV,1630.234781
BRAE7KQVPZXEUTHY,8602.832854
BRAE9RDPFQQHHNNE,8082.274793
SHIE853ADDAHYSFQ,1877.118338
PCSE9HAGHNGNRHZD,13429.48037
WATE7VE24DXUPMAG,8987.456224
PBXE4WZJC3ZN8NFC,10802.89673
CAGE6GQCC6YG7FTD,7272.834081
PCSE6SJGNDGTHPGR,1147.786472
TSHEGCZTUAZAYE7G,3170.590171
PCSE9YCZXDYVMBYZ,4012.981854
DREEDR97RXXXSZXX,2490.537567
BRAE8UZGGRVBCEHM,8685.30667
PBXE5YG7JZP48WAF,6355.979933
TOPE4NB7QJFGX4PV,5582.625927
NKCE6SR49QBZZHMP,10772.46367
ACCE8XZMFNFCDPXE,6693.807088
NKCE45SJXTBHBFPX,5245.020104
CRTECN2QVVZWDMVZ,2662.93346
MUGECEVFM93JBPEW,3701.020164
PCSECV3F9MXQZH3V,279.7939286
NKCE2RPCH7YGSPX9,5676.966995
SHOECVMMYCMGFZZP,3236.973669
SHTEDFFJMHZWSYT2,4505.764884
NKCEAZ6FBHSGCGAN,4205.923039
NKCEGZZGGGDCERGH,7280.192159
NKCDU4RZZAMFHSQY,3891.255374
CAGED6YFXAHXJSDH,1459.940566
WCTEHU6FYRC6WWCG,3998.97157
WATDZ5HGFJCH2FGY,7906.855386
IDMEHY86YP4NFZUG,3402.348295
NKCEFERXYKGHFACG,4942.058562
PBXEDDEFFMKZM3HG,617.1677679
VLBEJKMQ9QZS8ZXH,236.1418872
DREEG9JRZUZM5CBH,5649.348431
NKCE6GJ5JHFKSM6T,5618.463179
SHOEG5XHVBSU5BRW,4531.019916
BOTEEWFAGTNGUQ5A,5090.425122
ACCEGUY9XYXUMRDA,6872.586197
CRTECN2QUBFBECYZ,7111.736001
CRTECN2QSWDGMGZZ,4059.868547
SHOECSWQCEZRR82X,817.2367201
WATDZ5HGGUGHEZMH,7698.351021
NKCED8EGPHGKRPBH,5672.902763
CWDEGNNW8YCD2VHQ,5551.24681
PBXE89GKDPBANA86,787.814088
ACCEA7PVQP8H27UH,1266.481909
JCKEEB5YX5Q8HYBM,2349.635424
CAGE8PKGVCNS7JCH,5885.199324
NDNEBA9VUFJGTDEE,699.9997841
BLUEJQRHM9VA48GF,6064.644534
PCSE6SJGCFMBG5PU,7186.557717
SHOEJP2GGGP2GGPB,1302.092507
CAGE8TQ8A7TPFYZN,2043.869637
TSHECHFVV3F5FHK2,3364.840809
TOPE3NVYHZNAEPHA,599.2011234
BDGEGEGCZ5ZDXBX9,11346.39273
PCSE3YFFCYQVRNYX,5974.548511
CRTECN2QW9H2NWF2,3167.766856
TOPE7ZHY4ZX6VHYU,4424.125478
NKCE9GY4ZH4Q4K69,404.6041259
KLSEGTBP3VQPZTHF,3729.864048
BRAEGGFEQRWYDHHK,4264.278629
PACECF9NDZG39YPR,4932.924852
SNDEGZ8XGC4BWUZF,5760.213848
CRTECN2QZVM6SHSJ,2827.977385
SFFEGJZHZPYSE7YD,3949.100912
NKCE9YFBJMTVANBC,900.0471343
BRAE9WYJXR43VESQ,1798.330275
FABE7D5ZSVVRPG75,3650.283968
ETHEGNMSZPZDZC6T,2779.199418
CRTECN2QWRACCVZW,4422.56949
CRTECN2QT6ZMHHHH,2836.333807
PBXE8W55A32CHXZD,492.7184283
SUDEGGAVHGYEQJAH,2864.024135
NKCEAZ6FXQFHJH2Z,520.3805634
NKCDYFHQAKQ62MHT,2785.454745
PTPE7H5JD4MH5T4D,4090.022113
SHIEBQ8W6KQHQG6J,6086.234274
TKSEEB9MNUGDS9DZ,3638.400235
BRAEDAGATZZKMRNY,2228.213485
CPIEJCN3ASM9ZRXE,4018.284966
RTRDQGV3ZTKAZTPD,4284.25177
ARPEG54NHHJDT9FZ,4894.545712
ACCEBUEKVFFUX2DE,8530.614395
TSHEGYDYGFHGSHGY,5959.658164
VLBEGZ7SBMDMYTXZ,6275.170775
TOPE8ZAF4NMCGHR3,2921.012104
BRAEDQEDVYJV64GV,8185.818418
CRTECN2QSXKNSX8Z,2968.405579
BRAE3Y4ZP6GF4JKT,4462.887679
SHOEJWNPWBWCE7HQ,1757.46611
SUDEGVG6PJKDGW2Z,733.1816739
WATEBS5YABDG6ART,5077.084655
JEAEGE8QCDDXCXFG,5186.508678
JEAEGFMHRSUHCHDY,12374.32535
SHOEC8QGTYTSYHRC,5554.486379
NKCECZJQS73UZGX3,3099.575182
CAGE8X8X5QEP5BWM,5231.531806
SHIECHC2G6B7JPTP,1003.464143
PTPEATF8HNUX8SGY,4209.837547
NKCE8BG8ZXHRZN9G,7760.968733
BRAEBG4ZBVZDWG8M,1465.609206
SNDECV6YCADQHMUQ,6777.351174
NKCEB98TYYUZE7BQ,5337.04239
TKPEJNSQMHREJYRD,5291.173123
NKCDUYA5RGAGR4PY,3785.175439
CRTECN2QSQX5H4GM,4169.130913
CRTECN2QVNAWZZHZ,3803.240667
NKCE6SR4YVMYZMGY,10180.68878
PBXEAJVRV5HNMDTR,296.5659953
SFFEGF6KZ9PPM4SN,4491.434187
RNGDY8PZCQHBYA8U,6856.551871
PCSEAH5W7RFFGKFN,4887.234579
RTRECZANMW6UAQ5A,4000.567941
PCSE9R3UWEMF57RQ,9285.464255
SUDEGGB4EZEJ7ZPV,4862.850764
BRAEBBMQZJWQQFEE,3218.6836
CRNEJB4NE9FYSGBR,2845.35018
NKCDR6BHVPTCG7HA,9966.350491
PTPE4JYTBXSZSZPF,3336.58994
ACCEGGAF75RZUBTU,13130.68514
NSTEG358AT2YQVV2,4728.739928
ACCEGKXQ9ZFSWKMU,822.1619965
SHOEBG6ZUGTSDGBU,5033.524203
FABE92NVJWFVRWTZ,3748.534096
ACCE8XZMEQ5C2MU7,5465.858165
SHIE2XDXPYYGJJZN,446.8439589
BRAE3RFCGHJGVJ9Y,9353.96099
NKCEA5FH9ZB34DEE,5918.608352
BRAECFAQXWGHUZDQ,1781.431351
SNDEBG864TPNPGSE,913.8758262
SHOE3MYBTPZVTGYM,4772.35817
NKCECW7BGWYRZ3BP,4126.268932
ACCEGGAYF5HTP4RG,1
BRAE8RSAJKCPQ4WP,7565.302178
ACCEGXK4RRVYHJZR,527.8363594
CRTECN2QWHKJ3PBU,4415.31228
DREECUW7PKBTZPRA,4026.625203
PCSE6SJGZWXPQY9G,2639.333068
WATDZ98SPFAQVHWR,8820.196342
CRTECN2QZ2HFUHH5,3034.434538
CRTECN2QS7YHAKV2,2117.293016
NKCDU4RZNVATGYZZ,1703.782801
TOPE7W4CTFFFDQBH,4252.72779
NKCE7MMGDBM6ZYT5,3786.658486
FABE92NUSYEWSG56,656.7982576
NKCEFFFPZC5FFNSY,4429.223748
BRAEGGER5HFB7YXT,8387.662636
KTAEGFPRCCS46ZMA,3406.686706
SUDEHYGUBYUKVZYJ,5886.881987
SHIEHZRCHVFEEVMR,6217.875663
RNGE9HEA2SSEK9ZD,590.1918736
BRAE74BRYKNFVGQE,2224.414854
AVCEFURSJBG924HG,625.2765898
DREECZJEPZNGBSFZ,3889.265671
SOCEJPT5QW94BHWE,1589.710759
ECOEFYFCC2BUSBN5,3156.064559
BRAEA7GBQR7ZZN4K,2324.089788
TOPE5N5ACWGNUWBY,9518.132083
BRAE8X2ZW4ZPDQ7A,6234.164546
PELEJWHBZZHFCF4H,5260.82113
PBXE6YVW4CSQGJPS,3143.480648
NKCE5WSJTHTHQFUG,4209.416382
PACE5VYXKSZZ8GKF,3017.433263
PELEGWXGPG8UEXPN,3186.378709
CAGE7CZRJ39MZ33R,3184.490558
CLTEGE4SGRTVHXAW,4203.939019
PCSEAH5WZB8HNWEG,6543.959586
MUGECEVFKB5RER6P,3885.989353
NKCE3H6BGY7BF6K9,7768.659882
CAGE7CZRW6MNSUH4,4896.614843
RTRDMNVFYZZBXT3G,2867.804612
CAGED2W2SHVURMZH,5765.348788
BRAECTFYYHAUWR3A,2243.414218
BRAEAR7WUVRVUAHY,1774.419322
GUAEJGQCH9BNFH2J,6799.105836
MATE49ATZAJFGTHF,580.1698273
NKCE8SESTHKCG7FW,6046.911762
PBXE9T4SWW4HSFGJ,482.5610523
TSHEHU5RY4T3XXQZ,5545.866238
SHTEE72RZN4TVPUY,5533.550359
NKCE8RB5Q2SERPVK,213.180623
PBXE9YWGTTTX6KVV,3456.682264
NKCDWBPZTRZJTVR2,2647.333945
NKCEGHR7YXJD3QVA,1549.648373
SHOE3S9BYE5XWSKS,6234.062872
DRPEHS7GGAEJHWGH,642.9640276
TOPE7DNYTYVKXH8X,4630.728911
CRLEJ6B76SJP8ZVG,7253.859704
BRAE74BREFRNXRYB,3267.025175
CRTEA7HABNRWRZSV,2691.522093
TOPDX9TF8EH63HHG,4024.826823
ACCEJ6TESY6AFW59,1556.403484
CRTECN2QZZJVMK8M,4264.320177
WATE3NWHWHGSECNQ,10903.34731
MUGEACY8EXQKEZ8J,3727.549702
SUDEGGB5XKHZ8YRV,11009.13015
CRTECN2QXUGAJF8Y,1211.662705
TOPE6ZCJTWVV9GRK,8720.610649
BRAEAHEHDB9H3E65,2000.567969
CRTECN2QVES5SGVH,4021.916612
BRAEDSGAZES3SRZ8,4051.446436
TOPE954F2MKDZFTF,1245.233704
BRAEE6YMYDZCTFHT,2316.512614
PBXEAJHVVCHEY59Y,459.52471
CAGE6FYHBF3HYBWE,651.0397298
NKCE59YWGAXY6Q4B,2729.524836
BRAECKHYSXQD8ZMC,1213.095596
SNDEHZMFFAHHZSHZ,6276.068981
TOPE9RCYS54YZNFG,4255.413998
NKCEC8AZHBUEHH6Y,3726.947361
NKCDYQ3REN9WJEAF,2509.315424
MUGEAGGKXFT23YYH,3981.058837
NKCE8HVPRWTY5JET,2569.65847
PAEE8EZHYZESVZ2H,5820.309201
SHIE8G24RUNDF63N,5723.737565
SHIEBCQZHBFMSFMK,3193.296111
TOPEBCJF2D8JB3RG,3728.815641
NKCED2ZG8GMNMMSF,3344.50899
CAGE75DFBFFJZZ2P,3393.321215
KRTECQSZAZSPPJWZ,13261.26957
NKCE3Y5PHMWUUWQ3,5038.563252
WATDXFGTREYMG4ZW,2154.936786
GRKEG4UWCS4SNUSG,2511.810121
MUGEACY8MDQCWAGH,2293.996327
WATDZ5HGZZCZXDNC,9629.980514
NKCE8E6YYVEUTNGY,2714.768512
JEAEGE8RGRFHFUU7,7303.982606
BRAEE6YMYZ4D5YGS,5835.163687
SNDE7FD6YA84VHSZ,745.1215963
NKCE5HYVQV5ZKAMB,5011.598774
LJGEDTGP6EVWQAJW,4884.173259
SWIEHF3H7WG6VGMR,1902.694964
CRTECUWZC4AEEVTQ,3891.468224
ACCDXH5HDZZU8QRH,6878.362478
NKCE9ABEZFFRGABC,5079.335103
NKCEAVVRRGHWXTNF,3518.863431
DREEYGCXYYZHDGDZ,3385.968884
NKCE8RB5TUKH4USX,6091.880458
NKCE96SXZGNBFP3J,7636.73694
BRAE8QNFWA34HGDX,9691.131006
BRAEDTNZZN4ER8JN,2285.336795
BRAEAW9MTDZZZBH9,6056.456821
PCSE6X3YSK6U4XMY,6116.930869
SHOEBBWKYRZHMMZN,3384.828321
WATDKB7JHUHHVMU9,433.1166012
WATECSYFBDTEVR5V,2873.188045
RNGE96Y2DCHGZ5AH,4599.288253
VANED79Z5THRWD3K,3625.964886
